WBGene_ID,Gene_name,Peptide_count,Neurons,Gonad,Hypodermis,Pharynx,Body_wall_muscle,Glia,Intestine,Germline,Somatic_gonad_precursors,Seam_cells,Non-seam_hypodermis,Pharyngeal_epithelia,Pharyngeal_muscle,Pharyngeal_neurons,Pharyngeal_gland,Body_wall_muscle,Sex_myoblasts,Intestinal/rectal_muscle,Socket_cells,Am/PH_sheath_cells,Cholinergic_neurons,Touch_receptor_neurons,GABAergic_neurons,Oxygen_sensory_neurons,flp-1(+)_interneurons,Canal_associated_neurons,Ciliated_sensory_neurons,Other_interneurons,Rectum,Distal_tip_cells,Vulval_precursors,Coelomocytes,Excretory_cells,AFD,ASEL,ASER,ASG,ASI/ASJ,ASK,AWA,AWB/AWC,Cholinergic_(3),Cholinergic_(11),Cholinergic_(15),Cholinergic_(23),Cholinergic_(24),Cholinergic_(26),Cholinergic_(29),Cholinergic_(35),Cholinergic_(36),GABAergic,Dopaminergic,flp-1(+),BAG,URX/AQR/PQR,Touch_receptor,PVC/PVD,SDQ/ALN/PLN,CAN,RIA,RIC,DVA,Cluster_5,Cluster_10,Cluster_13,Cluster_16,Cluster_17,Cluster_21,Cluster_25,Cluster_27,Cluster_40,Pharyngeal_(33),Pharyngeal_(37)
WBGene00016981,rpn-13,21,59.54,124.807,59.292,47.83,38.927,49.448,11.597,124.6230803,139.6277582,69.26611697,41.99935408,58.25358076,33.70371587,3.100986734,41.14534651,38.92737002,66.78540633,141.8879551,53.1601012,47.03599487,66.75910273,86.22071205,58.17389874,66.28677076,71.73318665,147.5240113,99.07424413,49.81850748,47.64624669,89.86962979,81.68058996,28.39612335,61.30218762,0,0,0,152.41,71.64,0,153.2,50.23,21.64,68.05,0,0,41.13,26.49,48.97,99.66,43.16,62.05,0,70.8,0,162.8,86.22,53.11,46.99,147.52,70.15,59.5,0,97.13,0,0,289.16,0,40.47,32.39,0,0,0,3.99
WBGene00000665,col-90,19,22.486,5.697,2997.033,19.664,7.754,45.358,11.577,5.69975394,5.956458177,2539.365161,4638.421813,37.06090583,2.251339547,13.98121979,1.474756591,7.753774076,31.91946775,0.737563209,82.89058971,13.0629421,16.22302816,22.79204955,62.42698598,29.15852538,0,18.12326278,7.700675107,0,6383.866809,4.855736081,262.9186967,10.61361741,24.56201301,0,0,0,0,0,0,0,40.22,0,48.36,0,0,24.97,0,0,0,0,66.59,23.47,0,44.42,0,22.79,0,36.98,18.12,0,0,0,0,62.28,0,19.91,0,0,0,0,0,0,17.99
WBGene00001620,glt-1,4,47.884,1.427,19.421,30.664,78.592,1267.05,11.547,0.799055642,10.66675977,3.331866908,44.70338294,49.23837531,17.95877889,0,10.82321363,78.59151645,12.4730026,52.24992767,396.2281845,17.91830791,102.6086345,0,98.26824466,0,155.4227244,0,11.12378267,9.444921938,77.48800399,0,28.61997811,16.0054486,970.1058878,0,0,0,0,0,0,65.44,32.35,213.56,36.29,47.93,0,0,0,354.09,0,77.28,6.93,0,114.15,0,0,0,0,0,0,0,0,61.53,166.91,0,0,0,0,0,47.83,0,0,0,0
WBGene00004284,rab-35,35,33.761,44.264,24.368,54.063,13.514,77.082,11.494,44.57445681,41.67496103,24.33556746,29.62997664,33.04545979,101.9220984,39.22060808,132.7813909,13.51391234,35.23058882,25.27721515,114.5807888,42.19147763,32.6441214,17.82149986,25.400282,75.3504756,25.43702287,21.02563024,54.38836551,23.78873159,21.83022585,39.30519588,44.46675008,46.33461066,33.39772535,0,0,0,101.75,0,20.76,470.81,0,49.28,20.16,0,0,0,8.57,21.75,103.24,0,27.09,19.65,18.68,0,153.69,17.82,0,68.71,21.03,97.58,0,0,58.9,0,142,15.52,0,72.01,99.01,133.46,0,0,50.47
WBGene00004046,plp-1,104,71.439,110.934,54.017,54.501,54.274,73.051,11.415,113.694853,87.18713338,59.26941314,40.18111084,25.43692164,57.36847449,64.02168432,87.62716647,54.27394705,78.57062656,131.5752913,41.71000673,106.6228831,45.15754873,23.07892438,86.90870837,76.83228379,14.96292357,95.17555892,58.40276562,210.5278374,70.3732926,69.03829417,59.90703046,135.492593,25.8569238,161.13,0,101.32,0,18.11,14.29,241.72,111.17,39.26,63.64,123.53,155.4,28.91,72.74,26.1,115.71,66.52,88.03,233.33,39.85,197.24,46.62,23.08,411.37,41.14,95.18,0,73.15,0,19.63,38.47,0,20.22,80.62,39.57,39.83,151.26,0,0,82.39
WBGene00022167,Y71H2AM.2,6,11.562,31.69,16.541,12.519,5.699,17.855,11.411,32.58154966,21.0229435,21.03472802,5.423815464,16.34682684,25.70008129,0,10.57631239,5.698733587,14.65299742,2.323053786,31.84080787,10.47590521,11.65129563,8.910749929,0,50.23535853,3.301986475,10.56493231,11.66271684,21.18702639,33.70280372,26.72687378,40.72894669,34.84150423,43.06334398,0,0,0,0,41.09,0,52.91,0,15.1,10.82,33.16,0,14.38,7.01,9.67,0,16,0,17.37,2.43,0,65.75,8.91,22.11,63.71,10.56,42.28,0,0,23.4,0,0,0,0,0,8.66,0,0,0,0
WBGene00019624,rnst-2,3,2.22,3.703,10.351,1.003,101.935,4.567,11.393,0.998185497,34.96468107,0.784722571,30.51463697,0,5.895531187,0,0,101.9351601,238.5128653,20.65737223,0,11.65015622,6.157635468,0,9.689922481,0,0,3.223498011,4.326588182,0,0,21.96268581,61.82915244,26.02306541,0,0,0,0,0,0,50.6,0,0,10.07,0.93,0,0,33.24,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006810,unc-78,46,5.553,4.475,21.969,44.234,124.931,24.251,11.353,0.037601132,45.46528146,27.06803446,8.102289518,45.18150376,32.2422413,0,39.3247114,124.9309291,53.21617469,266.8968867,52.5584425,5.306678732,6.833777448,11.64985205,0,0,13.27339657,0,0,0,25.38525584,63.75620967,42.41335164,18.59272201,14.46886476,0,0,0,0,0,0,0,0,0,7.83,0,0,0,17.36,0,0,0,0,0,9.75,0,0,11.65,0,0,0,0,0,0,0,0,0,0,0,0,38.62,0,0,0,0
WBGene00004897,snb-1,223,535.835,93.498,53.05,127.903,35.456,180.516,11.339,94.32842985,61.72722861,53.66656167,41.73341353,184.0805724,70.34501024,769.2309732,72.3346161,35.45630662,67.30892345,176.6539265,135.0208113,215.6731398,651.7776082,216.182702,1121.857596,482.3430756,886.5561449,288.5551705,282.0731937,767.2947835,66.12954992,151.1229664,90.62324998,59.67119931,143.0247752,1385.49,940.79,385.37,111.87,116.48,228.93,553.01,220.6,719.1,502.38,65.21,682.26,250.33,494.98,797.42,62.92,119.64,1126.76,439.04,681.01,833.26,423.09,216.18,739.39,364.28,288.56,883.9,1164.81,385.11,396.89,773.72,1378.32,252.38,296.98,161.63,510.59,925.9,0,471.52,854.64
WBGene00003992,pgl-1,23,6.355,1448.654,2.984,12.1,4.404,10.114,11.311,1587.936805,8.728750241,3.384289522,2.925807077,17.56293537,13.88348975,0,12.19419995,4.404354007,3.959016264,1.226578484,6.034529491,16.86603415,7.22374553,0,0,7.237723012,51.3136289,0,0,0,0,24.36737664,5.579066695,0.808066015,0,0,0,0,0,0,0,0,0,0,12.36,0,0,0,0,0,0,0,0,0,37.69,32.95,0,0,0,0,0,0,0,0,0,0,93.37,0,0,0,12.06,0,0,0,0
WBGene00021519,Y41D4B.17,22,0,0.042,0.108,0,0,0,11.227,0.046495391,0,0.160889992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.011959085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016195,erd-2.2,2,12.082,68.415,41.903,31.616,30.855,34.531,11.203,69.46098931,51.38781678,54.2258481,13.99329009,14.48949546,25.63577603,0,114.5749193,30.85480248,37.7235035,37.81315315,19.80325445,61.11172337,19.60759682,0,7.462686567,0,9.026298386,53.11534045,2.943366682,11.57608381,63.8351924,75.43898074,14.30074103,53.82930941,28.51929222,0,0,0,0,0,0,0,0,0,11.89,0,0,79.39,4.84,0,0,0,7.96,57.97,6.63,0,0,0,0,0,53.12,47.48,0,0,0,0,0,0,0,23.16,40.87,0,0,0,0
WBGene00017023,D1022.4,4,1.297,0,8.316,8.828,0.522,11.876,11.151,0,0,9.518761657,7.918851933,3.851703005,1.328497602,0,0,0.521527794,0,0.423526382,0,9.312026805,0,0,0,23.84500745,0,0,0,0,0,0,2.845479809,0,65.59279247,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,93.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019800,mtss-1,1,5.834,18.881,6.408,8.397,17.14,0.712,11.074,19.674998,13.0281394,6.116060542,6.222385266,2.096233084,15.92089992,0,6.817469083,17.13992246,8.016882119,17.09306042,0,1.814937741,12.76764791,12.00731008,10.63829787,0,0,11.40081858,2.079944757,0,4.448611176,4.047239378,18.02533465,0,0,0,0,0,0,0,0,0,0,0,10.88,0,0,0,26.06,0,0,0,11.35,0,0,0,0,12.01,0,0,11.4,0,0,0,0,0,0,0,0,16.37,5.05,0,0,0,0
WBGene00005647,srp-6,3,18.297,3.297,12.191,294.383,0.228,103.758,11.063,0.580588505,37.51399825,3.00670182,30.17196129,421.5986373,52.75871828,0,49.70821652,0.228199586,0,0,59.63118084,123.0364227,0,11.83403943,0,54.58441767,0,22.6644395,78.92536594,79.80956957,0,13.60039337,22.1872512,20.71450869,55.38346785,0,0,53.5,0,64.27,41.83,0,0,0,3.1,140.22,0,0,0,0,0,0,0,0,0,32.8,185.26,11.83,162.18,0,22.66,0,0,0,0,0,27.37,56.56,0,337.5,0,0,0,0,0
WBGene00019221,H20J04.6,1,2.586,11.275,4.255,2.39,2.187,2.812,11.053,11.69288501,6.870519202,5.587558968,0.750556913,3.579379908,1.688191103,0,4.563866103,2.187393264,11.47561978,2.033032716,0.792424423,6.395464359,6.178164592,0,0,0,0,5.45515048,0,0,0,7.253557162,2.252867023,0.396114591,0,0,0,0,0,0,0,0,0,0,3.98,0,0,0,4.84,0,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,0,23.68,0,0,0,0
WBGene00001077,dpy-18,8,40.091,21.047,527.11,37.112,170.298,133.592,11.045,0.945681758,101.5993407,542.2953657,491.7361008,72.62140188,1.88451681,44.0239584,16.55907795,170.2983301,247.8724005,93.68444611,330.3732739,2.384443888,44.87205429,23.03318811,80.42992734,9.107468124,23.55823596,54.21511045,36.68313373,48.84095494,811.0300951,589.443699,158.6639762,153.1375145,136.6783795,0,0,0,0,74.5,0,0,0,13.11,50.5,31.85,0,16.11,32.89,5.3,76.63,0,64.29,114.35,29.82,41.46,0,23.03,80.9,0,54.22,0,0,58.82,0,0,0,128.85,0,0,34.13,0,767.39,162.64,10
WBGene00010468,K01D12.9,9,1.697,0.138,168.308,7.763,0.94,1.475,10.935,0,2.104211052,6.008674215,628.9639788,9.493288374,0,10.17480312,0,0.9400951,14.81218154,0,0,3.762775328,0,13.39602674,0,0,0,0,0,0,243.0091412,0,0.876519446,0,6.520264984,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64,0
WBGene00008964,mltn-9,1,1.756,1.228,22.862,1.665,17.604,0,10.912,1.251657958,0,3.115995402,63.68354862,4.325344845,0,0,0,17.60384445,1.746151482,0,0,0,0,0,0,0,0,0,3.782319924,0,98.99031083,3.777176787,7.368961865,0,22.27634549,0,0,0,0,0,0,0,0,0,3.06,49,0,0,0,0,0,28.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009741,drr-1,14,0.683,2.23,0.078,0,0.094,0,10.89,2.446580234,0,0,0,0,0,0,0,0.094280013,8.260639704,0,0,0,0,0,0,0,0,0,0,0,3.321442569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009493,hrg-4,1,0.97,3.779,1.054,0,0.781,1.862,10.731,4.145367868,0,1.572622885,0,0,0,0,0,0.780781814,0,0,0,0,0,0,0,3.173948233,0,0,2.932465324,8.422896803,0,0,0,0,0,0,0,0,0,0,0,45.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.12,6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004931,sod-2,1,22.366,45.909,13.9,20.8,45.48,18.063,10.715,48.21554635,23.33780867,10.02061261,20.73633646,19.18890954,33.91712762,50.69224722,7.293518004,45.48027128,15.62306195,36.42820659,7.513258946,38.70419935,34.1286179,12.52724676,36.82858857,10.93492208,4.793445039,17.11288515,17.67230113,5.465705431,8.283219853,18.68143393,19.12660423,21.62899446,6.896171246,0,0,0,0,0,18.87,0,15.79,63.8,22.52,187.62,0,0,10.34,25.9,0,12.79,39.28,0,3.52,30.84,16.27,12.53,11.11,0,17.11,0,0,0,24.85,0,0,0,44.33,0,42.61,0,90.09,46.99,51.75
WBGene00004381,rnf-5,1,26.758,42.103,32.247,40.832,16.142,63.388,10.657,41.21733103,56.39419481,39.0535931,14.00744932,27.97317166,17.12044561,52.32597634,52.39722063,16.14234906,36.41991297,36.65058296,76.77302201,81.31679879,9.812725382,11.60469758,0,37.40959604,14.78240303,115.581996,24.6129784,15.53177884,87.93356788,36.53414228,59.14124418,25.84824399,94.73214075,0,0,0,11.85,0,0,45.11,0,42.81,36.13,60.57,0,0,6.11,12.4,19.59,0,0,0,29.42,0,32.93,11.6,31.56,55.26,115.58,0,0,0,0,51.44,0,63.16,0,32.52,8.22,0,0,234.72,0
WBGene00009207,F28C6.8,1,7.302,37.456,15.054,17.969,15.551,10.005,10.616,38.34018034,29.45313693,16.50314686,16.1823657,13.90311197,5.73393325,0,3.432022656,15.55089964,34.4908035,24.31578632,5.970907678,19.66387434,5.760227459,0,21.18644068,5.187798298,6.191797107,9.29800093,5.002932015,9.988213908,1.510838757,25.15367493,26.43912481,23.2390651,18.05631969,0,0,0,0,0,0,0,0,26.27,8.62,0,0,0,0,0,0,0,22.6,0,4.55,0,0,0,0,9.89,9.3,40.97,0,0,0,60.13,0,18.69,0,12.12,0,0,0,0,0
WBGene00000779,cpn-3,103,14.64,3.271,8.277,19.214,1253.039,10.367,10.567,3.588271807,0,6.620654421,10.33902507,1.709691042,4.705439488,20.69083941,2.276362178,1253.038774,77.60313549,2733.988918,9.51574861,6.547228652,21.66955303,25.1007491,32.94513338,0,0,0,1.495778912,4.990284448,4.141609927,0,3.767772645,86.1703085,0,0,0,35.98,0,0,0,0,0,30.94,18.83,0,59.74,0,22.95,0,97.68,0,35.14,0,9.97,0,0,25.1,10.14,0,0,0,0,0,0,75.48,0,0,0,0,11.98,0,0,0,26.63
WBGene00003803,rae-1,3,7.211,59.562,8.451,15.84,5.441,11.608,10.473,62.26201324,36.57156828,11.18036734,3.038354331,17.73133506,11.98583174,52.17763062,10.91532946,5.44112766,20.6223471,6.529226249,0,8.853119732,3.122077783,0,12.88719572,0,0,0,12.80940492,3.806638015,0,17.9060073,19.64242774,10.28271427,7.229612493,0,0,0,0,17.37,0,0,39.03,4.31,7.13,0,0,5.37,0,0,0,0,9.32,0,6.19,0,0,0,0,0,0,15.61,0,0,0,0,0,24.7,0,15.15,5.95,0,0,0,67.15
WBGene00001234,eif-6,18,13.148,95.031,36.066,38.636,31.529,27.068,10.446,96.15002677,103.9373206,45.06773911,19.17416497,47.08538015,44.83767771,31.03054058,39.24072945,31.52873151,80.85802197,32.15298895,30.75110229,16.90884067,2.873346857,0,0,33.80091262,0,61.69679323,13.43299192,0,6.442706906,25.21925398,85.49222924,31.44033661,8.34891798,0,0,0,61.85,0,0,0,0,25.92,13.11,65.47,0,0,4.84,12.09,0,0,0,0,0,0,0,0,0,64.43,61.7,0,0,0,0,0,0,0,0,16.23,27.41,0,0,0,39.93
WBGene00022177,Y71H2AM.12,3,0,3.252,0.39,0,0,0.286,10.368,2.698487111,0,0.219175104,0,0,0,0,0,0,0,0,0,0.730593607,0,0,0,0,0,0,0,0,0,34.47930758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011831,T19B10.2,84,2.84,1.094,416.025,10.84,0.518,997.054,10.293,0.977636246,3.10313225,305.7167909,749.9430976,21.15569012,0.759284147,0,0,0.517730667,0,2.94972591,857.6256742,0,0,0,0,0,0,9.025965361,1.570963566,0,755.5159207,0,5.05225382,5.286511175,0,0,0,0,0,0,0,0,0,0,8.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03,0,0,0,0,0,0,8.48,0,0,0,0,0,0,0
WBGene00003989,pfn-1,57,96.41,81.514,44.229,92.39,16.686,101.347,10.243,77.44705016,93.15642115,44.72906496,44.4263598,148.0436331,13.59040614,29.92580182,55.70764078,16.68590856,158.1196215,173.6723699,175.391855,56.86498907,59.23352332,18.89670957,99.4032149,57.4094028,133.9414471,8.849963103,43.05530732,388.7522454,12.9140694,209.7792977,156.5657591,26.93229198,62.57669567,141.9,0,23.52,0,50.57,0,0,0,11.91,90.93,0,0,26.33,114.09,73.2,219.64,421.77,106.03,0,145.59,79.57,58.54,18.9,728.6,47.58,8.85,123.91,0,0,94.14,59.1,86.43,46.75,0,169.2,152.74,71.64,0,0,38.51
WBGene00018632,tag-296,1,1.364,46.605,14.288,6.78,6.011,3.383,10.228,48.70681355,22.78564202,15.52163291,11.9686399,11.21976163,9.819168977,0,0,6.010914195,3.663702916,20.08153769,2.064520391,6.604002302,4.603839602,0,0,0,0,0,0,0,8.335336228,31.08394735,21.61441263,1.497992211,50.5408644,0,0,0,0,0,0,0,0,12.14,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0
WBGene00000209,asg-1,7,20.527,132.304,28.694,31.677,51.527,31.747,10.211,140.8060626,51.87723505,34.75310815,13.34825806,16.56964081,68.60992714,14.81262035,30.45557014,51.52664667,52.93466854,70.19766737,32.651012,34.31426539,27.37548011,12.87526946,54.79833421,32.06881449,50.41542309,33.89419058,1.00990515,7.352887111,36.65642487,24.06277996,53.85191885,42.81721914,54.73591159,0,0,0,0,0,0,0,0,15.84,29.66,0,0,0,52.18,23.42,0,11.39,58.45,0,37.03,0,0,12.88,0,61.13,33.89,30.16,0,0,0,0,0,5.45,0,0,0,0,0,0,19.06
WBGene00011181,R09H10.3,4,4.286,0.178,0,6.445,0.184,0,10.202,0.195455274,0,0,0,0,0,0,44.70429773,0.184418747,4.987556048,0,0,0,0,45.2996176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.76,0,0,45.3,0,0,0,0,0,0,0,0,0,0,0,0,21.44,0,0,0,0
WBGene00010565,vacl-14,2,5.973,38.193,11.466,7.209,3.123,20.278,10.196,40.83236666,11.23847958,12.50578428,7.954569936,1.552332718,15.18599573,19.54928832,13.03836372,3.122631006,8.772951615,4.246558141,20.50712579,4.579671424,3.10343222,0,22.41265049,0,0,0,9.501187648,7.305295609,28.25377556,10.24097002,31.62071854,16.58015122,8.676116531,0,0,0,93.02,0,0,0,0,0,3.26,0,0,0,3.16,0,0,0,23.91,20.29,0,0,0,0,14.85,0,0,0,0,0,92.9,0,0,0,0,0,0,0,0,46.99,11.68
WBGene00044094,fitm-2,3,6.472,52.719,18.095,18.884,25.26,12.582,10.139,52.87132694,45.11065214,21.81694862,5.255525823,4.292191506,11.29311635,0,28.62335766,25.2603308,42.05124835,19.71886578,4.175330477,16.95918051,1.160449558,10.80870749,0,6.071645416,0,89.65929468,11.77277829,4.091579561,1.354319874,68.37881853,14.82638627,23.75020885,13.33132385,0,0,36.91,0,0,0,0,0,0,2.52,132.63,0,0,16.05,0,0,0,0,0,0,27.64,0,10.81,8.31,0,89.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012964,Y48A6B.3,9,12.04,98.212,56.619,22.229,43.621,23.075,10.133,98.59535871,119.9301893,71.34807759,17.09513742,7.669177316,53.38327292,5.379583405,68.19719027,43.6205013,124.5305878,21.29788637,18.52127391,28.18094671,33.18070681,0,43.34077381,0,0,0,0,0,0,21.07132126,110.3658461,14.8486765,32.78046839,0,0,0,0,0,0,0,0,13.18,22.5,0,0,0,8.12,0,0,0,46.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.11,0,0,0,6.92
WBGene00020025,R12C12.5,10,35.929,62.799,55.341,19.717,54.355,17.49,10.068,66.28542207,36.27089952,58.49054917,54.36271704,29.69049775,35.31470134,0,4.964982754,54.35524237,79.16355906,61.18336444,24.86333503,5.541823775,35.61149641,41.59749049,95.8848293,62.68065395,16.47866421,0,1.81182068,138.1761037,23.36640205,0,72.38787471,7.125316131,52.97895681,0,0,0,0,0,0,0,0,5.8,45.77,0,0,47.02,35.67,0,0,0,80.77,0,12.1,15.86,23.61,41.6,37.61,101.33,0,482.14,0,13.83,0,0,0,9.78,31.42,0,51.33,59.54,0,0,0
WBGene00007059,vps-52,2,8.557,2.457,8.644,7.422,5.459,8.521,10.062,0.676939173,9.527932979,12.56117564,0,5.319190668,3.566059138,13.39881061,11.7813687,5.459200223,7.266351295,9.584887401,8.734232911,13.16742494,8.568067796,0,7.042253521,31.90015656,13.95089286,0,0,28.62016446,9.777632882,52.95630899,5.54895388,7.059799018,66.79134384,0,0,0,0,0,0,0,0,19.34,7.73,0,0,14.38,0,0,44.32,0,0,0,10.25,0,48.2,0,26.67,37.31,0,48.43,0,24.03,0,0,0,0,0,0,4.64,70.44,0,0,17.24
WBGene00015703,C11D2.7,2,19.195,34.195,17.338,12.519,16.861,33.666,10.004,32.25613391,47.0810746,19.27730234,5.320900449,8.930349274,0,0,24.9163799,16.86105999,13.77807145,63.72734613,51.65802959,27.00702357,28.97083578,17.87469836,62.46889776,24.83854943,0,88.10716933,7.241758878,0,6.850249675,74.41300028,33.15601,57.74169033,31.3283208,0,0,0,0,0,0,0,0,0,30.07,93.81,0,11.08,0,24.11,0,0,66.63,42.07,0,0,0,17.87,0,47.35,88.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007743,C26C6.9,2,2.569,0.5,0.536,0,0.107,2.484,9.958,0.548305157,0,0,2.188796862,0,0,0,0,0.107417567,0,7.577020412,6.458488068,0,18.70674066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006540,tbg-1,2,16.332,96.76,16.77,17.008,5.854,19.916,9.926,102.7341555,47.50158974,23.1671833,3.044195673,6.70212875,24.05844052,25.02173685,32.84600871,5.853589183,49.31578356,4.693217531,0,16.5527992,46.90367638,0,7.668711656,23.58979731,0,46.36416717,1.796745017,6.63261237,5.541332801,0,31.02802718,11.84675103,9.201324991,0,0,0,0,0,0,28.02,0,0,9.91,0,161.81,0,175.3,0,0,0,8.18,0,0,59.7,40.96,0,13.48,0,46.36,0,0,0,0,0,0,0,0,0,39.22,0,0,0,32.2
WBGene00000192,arl-8,28,94.432,97.848,33.791,67.051,39.736,85.263,9.921,96.62006866,93.14038673,43.09529633,16.55138287,82.77099452,30.42504859,94.29108541,49.82129829,39.73598637,75.54969835,81.47977439,49.84045712,84.12460344,93.93404474,58.27810452,136.3479321,44.70957427,35.75927906,18.62496218,59.58809494,159.9796285,17.70318834,160.0255405,38.75608108,16.66456666,30.92150186,0,30.06,0,36.8,99.83,45.3,180.28,0,134.3,114.96,60.57,46.1,49.81,154.64,181.42,0,19.7,145.44,76.18,26.26,64.33,39.82,58.28,214.4,38.88,18.62,168.8,0,86.78,22.03,0,122.77,104.8,0,8.72,81.04,0,298.51,197.3,64.74
WBGene00003922,pas-1,108,49.249,83.129,40.433,34.756,41.552,57.7,9.867,81.05500464,80.12512192,50.6516507,11.90360365,23.5697125,40.34207356,41.99986121,27.31809882,41.55160322,56.00040572,145.4882064,36.23660735,74.39228463,34.15527395,13.20496565,9.615384615,36.47955923,0,82.64779243,41.37961496,26.34750327,117.92499,174.0270869,101.8663808,59.26225247,20.99642018,0,0,0,18.34,40.89,0,49.25,109.13,33.18,78.4,83.16,0,26.57,53.06,62.76,48.84,9.48,10.26,0,59.09,67.84,16.03,13.2,41.69,33.32,82.65,23.93,0,0,0,124.26,0,35.72,34.51,53.04,48.15,130.82,0,0,54.05
WBGene00006578,tli-1,1,63.183,1.035,8.807,26.417,5.633,45.387,9.845,0.145637099,5.390363349,11.10492274,4.058460787,36.74702491,15.30867325,103.2808687,4.598868286,5.633330425,19.9538585,19.73057691,61.7089519,28.95242446,76.80784469,95.39237605,65.29450672,98.51688364,17.48251502,0,44.47226379,78.46655628,0,23.93512359,11.82419795,0.382136495,7.799581942,0,0,0,124.79,83.86,18.87,17.94,106.29,25.67,51.39,54.85,0,22.78,48.93,130.46,0,34.88,62.01,15.61,18.07,57.41,0,95.39,69.16,163.76,0,61.6,265.95,0,0,0,0,5.96,510.38,10.75,77.16,579.24,0,91.45,106.68
WBGene00006811,unc-79,1,1082.567,3.685,8.5,120.543,2.921,28.699,9.845,2.45084322,10.83422189,4.202776398,22.11954874,120.2519491,69.53853316,984.0043653,29.542256,2.920919421,85.88257325,259.4055203,30.81547254,5.553403463,1326.935438,901.388566,1333.24929,1660.700134,717.2430943,239.9544719,168.0517582,820.9411496,4.062959622,32.30925659,6.761010059,25.39134997,9.012256669,0,115.51,35.98,19.32,172.48,9.05,352.47,0,1146.67,1423.26,681.51,854.98,1458.45,1401.37,1236.84,866.07,1809.81,1377.43,995.19,725.88,101.81,419.41,901.39,1071.9,2918.62,239.95,788.07,335.54,418.39,1191.6,601.52,812.92,239.18,545.18,119.9,1466.25,916.31,474.71,753.06,1050.26
WBGene00015028,B0207.5,6,5.157,15.496,5.753,9.984,1.581,8.267,9.82,16.63535026,3.427035152,7.586831918,2.73389356,14.36694051,0,16.67389202,16.50614618,1.580510307,10.39033858,0,9.284505396,2.196005694,0.571143,0,0,0,0,33.47280335,7.197869431,36.24131282,0,4.653413744,10.35812271,11.58744793,7.518796992,0,0,0,0,0,0,0,0,0,1.1,0,0,0,2.22,0,0,0,0,0,0,0,0,0,73.65,0,33.47,0,0,0,0,0,0,38.85,0,0,0,0,0,74.79,0
WBGene00008348,C56G7.3,1,25.115,8.401,6.051,5.89,9.072,21.045,9.806,8.678475259,7.480449638,8.01689319,2.63107081,15.29765456,0,3.546451421,0,9.071911559,15.93178978,3.060031296,35.69573945,7.763363828,5.80866639,0,4.587155963,39.14670986,0,0,103.741924,10.09612643,1.510838757,0,13.34380994,21.71622151,3.518153673,200.48,147.63,0,87.09,12.64,0,417.34,176.8,0,30.14,131.64,0,0,0,22.85,0,0,4.89,42.5,0,13.82,20.06,0,12.72,59.06,0,15.75,0,0,0,0,0,101.74,0,49.45,13.74,0,0,15.91,0
